NOC,Year,Sport,Ath_Score,Normalized_Ath_Score
HUN,2024,"Cycling Road, Cycling Mountain Bike",0.0,0.0
HUN,2024,Equestrian,0.0,0.0
HUN,2024,Fencing,16.316588,0.03712736181671449
HUN,2024,Handball,0.0,0.0
HUN,2024,Judo,0.2998477,0.0006822844364158526
HUN,2024,Marathon Swimming,1.0598172,0.002411546865311379
HUN,2024,"Marathon Swimming, Swimming",0.0,0.0
HUN,2024,Modern Pentathlon,0.7,0.001592805632629821
HUN,2024,Rhythmic Gymnastics,0.0,0.0
HUN,2024,Rowing,0.0,0.0
HUN,2024,Sailing,0.0,0.0
HUN,2024,Shooting,1.0,0.0022754366180426015
HUN,2024,Swimming,6.9790676000000005,0.015880425976834697
HUN,2024,Table Tennis,0.0,0.0
HUN,2024,Taekwondo,0.7,0.001592805632629821
HUN,2024,Tennis,0.0,0.0
HUN,2024,Triathlon,0.0,0.0
HUN,2024,Water Polo,4.7975632,0.010916550982653641
HUN,2024,Wrestling,0.0,0.0
INA,1952,Athletics,0.0,0.0
INA,1952,Swimming,0.0,0.0
INA,1952,Weightlifting,0.0,0.0
INA,1956,Athletics,0.0,0.0
INA,1956,Fencing,0.0,0.0
INA,1956,Football,0.0,0.0
INA,1956,Shooting,0.0,0.0
INA,1956,Swimming,0.0,0.0
INA,1956,Weightlifting,0.0,0.0
INA,1960,Athletics,0.0,0.0
INA,1960,Boxing,0.0,0.0
INA,1960,Cycling,0.0,0.0
INA,1960,Fencing,0.0,0.0
INA,1960,Sailing,0.0,0.0
INA,1960,Shooting,0.0,0.0
INA,1960,Swimming,0.0,0.0
INA,1960,Weightlifting,0.0,0.0
INA,1968,Sailing,0.0,0.0
INA,1968,Weightlifting,0.0,0.0
INA,1972,Archery,0.0,0.0
INA,1972,Athletics,0.0,0.0
INA,1972,Boxing,0.0,0.0
INA,1972,Diving,0.0,0.0
INA,1972,Weightlifting,0.0,0.0
INA,1976,Archery,0.0,0.0
INA,1976,Athletics,0.0,0.0
INA,1976,Boxing,0.0,0.0
INA,1976,Swimming,0.0,0.0
INA,1976,Weightlifting,0.0,0.0
INA,1984,Archery,0.0,0.0
INA,1984,Athletics,0.0,0.0
INA,1984,Boxing,0.0,0.0
INA,1984,Shooting,0.0,0.0
INA,1984,Swimming,0.0,0.0
INA,1984,Weightlifting,0.0,0.0
INA,1988,Archery,3.6,0.008191571824953366
INA,1988,Athletics,0.0,0.0
INA,1988,Boxing,0.0,0.0
INA,1988,Fencing,0.0,0.0
INA,1988,Sailing,0.0,0.0
INA,1988,Shooting,0.0,0.0
INA,1988,Swimming,0.0,0.0
INA,1988,Table Tennis,0.0,0.0
INA,1988,Tennis,0.0,0.0
INA,1988,Weightlifting,0.0,0.0
INA,1988,Wrestling,0.0,0.0
INA,1992,Archery,0.42983577,0.0009780640508025376
INA,1992,Badminton,3.7,0.008419115486757627
INA,1992,Boxing,0.0,0.0
INA,1992,Canoeing,0.0,0.0
INA,1992,Cycling,0.0,0.0
INA,1992,Fencing,0.0,0.0
INA,1992,Judo,0.0,0.0
INA,1992,Table Tennis,0.0,0.0
INA,1992,Tennis,0.0,0.0
INA,1992,Weightlifting,0.0,0.0
INA,1996,Archery,0.30793133,0.0007006782241245603
INA,1996,Athletics,0.0,0.0
INA,1996,Badminton,4.6993907,0.010693165681268855
INA,1996,Beach Volleyball,0.0,0.0
INA,1996,Boxing,0.0,0.0
INA,1996,Judo,0.0,0.0
INA,1996,Sailing,0.0,0.0
INA,1996,Swimming,0.0,0.0
INA,1996,Table Tennis,0.0,0.0
INA,1996,Tennis,0.0,0.0
INA,1996,Weightlifting,0.0,0.0
INA,2000,Archery,0.0,0.0
INA,2000,Athletics,0.0,0.0
INA,2000,Badminton,4.0395735,0.009191793463174516
INA,2000,Boxing,0.0,0.0
INA,2000,Diving,0.0,0.0
INA,2000,Judo,0.0,0.0
INA,2000,Sailing,0.0,0.0
INA,2000,Swimming,0.0,0.0
INA,2000,Table Tennis,0.0,0.0
INA,2000,Taekwondo,0.0,0.0
INA,2000,Tennis,0.0,0.0
INA,2000,Weightlifting,1.6,0.0036406985888681625
INA,2004,Archery,0.0,0.0
INA,2004,Athletics,0.0,0.0
INA,2004,Badminton,2.5598172,0.0058247017923752815
INA,2004,Boxing,0.0,0.0
INA,2004,Canoeing,0.0,0.0
INA,2004,Cycling,0.0,0.0
INA,2004,Judo,0.0,0.0
INA,2004,Rowing,0.0,0.0
INA,2004,Sailing,0.0,0.0
INA,2004,Shooting,0.0,0.0
INA,2004,Swimming,0.0,0.0
INA,2004,Taekwondo,0.0,0.0
INA,2004,Tennis,0.0,0.0
INA,2004,Weightlifting,0.9282049,0.002112071418506571
INA,2008,Archery,0.0,0.0
INA,2008,Athletics,0.0,0.0
INA,2008,Badminton,4.71948215,0.010738882502308426
INA,2008,Sailing,0.0,0.0
INA,2008,Shooting,0.0,0.0
INA,2008,Swimming,0.0,0.0
INA,2008,Weightlifting,1.50773567,0.003430756953846996
INA,2012,Archery,0.0,0.0
INA,2012,Athletics,0.0,0.0
INA,2012,Badminton,0.6115613799999999,0.0013915691582326662
INA,2012,Fencing,0.0,0.0
INA,2012,Judo,0.0,0.0
INA,2012,Shooting,0.0,0.0
INA,2012,Swimming,0.0,0.0
INA,2012,Weightlifting,1.6470082,0.0037476627684964324
INA,2016,Archery,0.0,0.0
INA,2016,Athletics,0.0,0.0
INA,2016,Badminton,1.86752488,0.004249434497057615
INA,2016,Cycling,0.0,0.0
INA,2016,Rowing,0.0,0.0
INA,2016,Swimming,0.0,0.0
INA,2016,Weightlifting,2.10092687,0.004780525931827628
INA,2020,Archery,0.0,0.0
INA,2020,Athletics,0.0,0.0
INA,2020,Badminton,2.0509698,0.00466685178541951
INA,2020,Rowing,0.0,0.0
INA,2020,Shooting,0.0,0.0
INA,2020,Surfing,0.0,0.0
INA,2020,Swimming,0.0,0.0
INA,2020,Weightlifting,1.6,0.0036406985888681625
INA,2024,Archery,0.0,0.0
INA,2024,Artistic Gymnastics,0.0,0.0
INA,2024,Athletics,0.0,0.0
INA,2024,Badminton,1.21963445,0.0027752008881562484
INA,2024,Cycling Track,0.0,0.0
INA,2024,Judo,0.0,0.0
INA,2024,Rowing,0.0,0.0
INA,2024,Shooting,0.0,0.0
INA,2024,Sport Climbing,0.7,0.001592805632629821
INA,2024,Surfing,0.0,0.0
INA,2024,Swimming,0.0,0.0
INA,2024,Weightlifting,1.00613378,0.002289393645661619
IND,1900,Athletics,1.2,0.0027305239416511216
IND,1920,Athletics,0.0,0.0
IND,1920,Wrestling,0.0,0.0
IND,1924,Athletics,0.0,0.0
IND,1924,Tennis,0.0,0.0
IND,1928,Athletics,0.0,0.0
IND,1928,Hockey,9.8,0.022299278856817498
IND,1932,Athletics,0.0,0.0
IND,1932,Hockey,12.1791468,0.027712876605236372
IND,1932,Swimming,0.0,0.0
IND,1936,Athletics,0.0,0.0
IND,1936,Hockey,15.902421899999998,0.0361849531068226
IND,1936,Weightlifting,0.0,0.0
IND,1936,Wrestling,0.0,0.0
IND,1948,Art Competitions,0.0,0.0
IND,1948,Athletics,0.0,0.0
IND,1948,Boxing,0.0,0.0
IND,1948,Cycling,0.0,0.0
IND,1948,Football,0.0,0.0
IND,1948,Hockey,14.0,0.03185611265259642
IND,1948,Swimming,0.0,0.0
IND,1948,Water Polo,0.0,0.0
IND,1948,Weightlifting,0.0,0.0
IND,1948,Wrestling,0.0,0.0
IND,1952,Athletics,0.0,0.0
IND,1952,Boxing,0.0,0.0
IND,1952,Cycling,0.0,0.0
IND,1952,Football,0.0,0.0
IND,1952,Gymnastics,0.0,0.0
IND,1952,Hockey,12.7385069,0.028985665059448346
IND,1952,Shooting,0.0,0.0
IND,1952,Swimming,0.0,0.0
IND,1952,Water Polo,0.0,0.0
IND,1952,Weightlifting,0.0,0.0
IND,1952,Wrestling,0.5,0.0011377183090213008
IND,1956,Athletics,0.0,0.0
IND,1956,Football,0.0,0.0
IND,1956,Gymnastics,0.0,0.0
IND,1956,Hockey,15.39722784,0.03503541604348099
IND,1956,Shooting,0.0,0.0
IND,1956,Swimming,0.0,0.0
IND,1956,Weightlifting,0.0,0.0
IND,1956,Wrestling,0.7,0.001592805632629821
IND,1960,Athletics,0.0,0.0
IND,1960,Football,0.0,0.0
IND,1960,Hockey,10.133605,0.023058375889779596
IND,1960,Shooting,0.0,0.0
IND,1960,Weightlifting,0.0,0.0
IND,1960,Wrestling,0.0,0.0
IND,1964,Athletics,0.0,0.0
IND,1964,Cycling,0.0,0.0
IND,1964,Diving,0.0,0.0
IND,1964,Gymnastics,0.0,0.0
IND,1964,Hockey,13.924922639999998,0.03168527887846645
IND,1964,Shooting,0.0,0.0
IND,1964,Weightlifting,0.0,0.0
IND,1964,Wrestling,0.0,0.0
IND,1968,Athletics,0.0,0.0
IND,1968,Hockey,9.53049505,0.021686037424843756
IND,1968,Shooting,0.0,0.0
IND,1968,Weightlifting,0.0,0.0
IND,1968,Wrestling,0.0,0.0
IND,1972,Athletics,0.0,0.0
IND,1972,Boxing,0.0,0.0
IND,1972,Hockey,8.45113488,0.019230021769969068
IND,1972,Sailing,0.0,0.0
IND,1972,Shooting,0.0,0.0
IND,1972,Weightlifting,0.0,0.0
IND,1972,Wrestling,0.0,0.0
IND,1976,Athletics,0.0,0.0
IND,1976,Boxing,0.0,0.0
IND,1976,Hockey,1.83002555,0.0041641071484235515
IND,1976,Shooting,0.0,0.0
IND,1976,Weightlifting,0.0,0.0
IND,1980,Athletics,0.0,0.0
IND,1980,Basketball,0.0,0.0
IND,1980,Boxing,0.0,0.0
IND,1980,Equestrianism,0.0,0.0
IND,1980,Hockey,11.2,0.025484890122077136
IND,1980,Shooting,0.0,0.0
IND,1980,Weightlifting,0.0,0.0
IND,1980,Wrestling,0.0,0.0
IND,1984,Athletics,0.0,0.0
IND,1984,Boxing,0.0,0.0
IND,1984,Hockey,2.93850725,0.006686386999033665
IND,1984,Sailing,0.0,0.0
IND,1984,Shooting,0.0,0.0
IND,1984,Weightlifting,0.0,0.0
IND,1984,Wrestling,0.0,0.0
IND,1988,Archery,0.0,0.0
IND,1988,Athletics,0.0,0.0
IND,1988,Boxing,0.0,0.0
IND,1988,Hockey,0.81990104,0.0018656328495872117
IND,1988,Sailing,0.0,0.0
IND,1988,Shooting,0.0,0.0
IND,1988,Swimming,0.0,0.0
IND,1988,Table Tennis,0.0,0.0
IND,1988,Tennis,0.0,0.0
IND,1988,Weightlifting,0.0,0.0
IND,1988,Wrestling,0.0,0.0
IND,1992,Archery,0.0,0.0
IND,1992,Athletics,0.0,0.0
IND,1992,Badminton,0.0,0.0
IND,1992,Boxing,0.0,0.0
IND,1992,Hockey,0.0,0.0
IND,1992,Judo,0.0,0.0
IND,1992,Sailing,0.0,0.0
IND,1992,Shooting,0.0,0.0
IND,1992,Table Tennis,0.0,0.0
IND,1992,Tennis,0.0,0.0
IND,1992,Weightlifting,0.0,0.0
IND,1992,Wrestling,0.0,0.0
IND,1996,Archery,0.0,0.0
IND,1996,Athletics,0.0,0.0
IND,1996,Badminton,0.0,0.0
IND,1996,Boxing,0.0,0.0
IND,1996,Equestrianism,0.0,0.0
IND,1996,Hockey,0.0,0.0
IND,1996,Judo,0.0,0.0
IND,1996,Shooting,0.0,0.0
IND,1996,Swimming,0.0,0.0
IND,1996,Table Tennis,0.0,0.0
IND,1996,Tennis,1.0,0.0022754366180426015
IND,1996,Weightlifting,0.0,0.0
IND,1996,Wrestling,0.0,0.0
IND,2000,Athletics,0.0,0.0
IND,2000,Badminton,0.0,0.0
IND,2000,Boxing,0.0,0.0
IND,2000,Equestrianism,0.0,0.0
IND,2000,Hockey,0.0,0.0
IND,2000,Judo,0.0,0.0
IND,2000,Rowing,0.0,0.0
IND,2000,Shooting,0.0,0.0
IND,2000,Swimming,0.0,0.0
IND,2000,Table Tennis,0.0,0.0
IND,2000,Tennis,0.2998477,0.0006822844364158526
IND,2000,Weightlifting,0.5,0.0011377183090213008
IND,2000,Wrestling,0.0,0.0
IND,2004,Archery,0.0,0.0
IND,2004,Athletics,0.0,0.0
IND,2004,Badminton,0.0,0.0
IND,2004,Boxing,0.0,0.0
IND,2004,Hockey,0.0,0.0
IND,2004,Judo,0.0,0.0
IND,2004,Rowing,0.0,0.0
IND,2004,Sailing,0.0,0.0
IND,2004,Shooting,0.6,0.0013652619708255608
IND,2004,Swimming,0.0,0.0
IND,2004,Table Tennis,0.0,0.0
IND,2004,Tennis,0.17981726,0.00040916277796008716
IND,2004,Weightlifting,0.27350408,0.0006223411988160531
IND,2004,Wrestling,0.0,0.0
IND,2008,Archery,0.0,0.0
IND,2008,Athletics,0.0,0.0
IND,2008,Badminton,0.0,0.0
IND,2008,Boxing,0.5,0.0011377183090213008
IND,2008,Judo,0.0,0.0
IND,2008,Rowing,0.0,0.0
IND,2008,Sailing,0.0,0.0
IND,2008,Shooting,1.0598172,0.002411546865311379
IND,2008,Swimming,0.0,0.0
IND,2008,Table Tennis,0.0,0.0
IND,2008,Tennis,0.107835576,0.00024537301835811593
IND,2008,Wrestling,0.5,0.0011377183090213008
IND,2012,Archery,0.0,0.0
IND,2012,Athletics,0.0,0.0
IND,2012,Badminton,0.5,0.0011377183090213008
IND,2012,Boxing,0.7998476999999999,0.0018200027454371532
IND,2012,Hockey,0.0,0.0
IND,2012,Judo,0.0,0.0
IND,2012,Rowing,0.0,0.0
IND,2012,Shooting,2.61978675,0.005961158702412818
IND,2012,Swimming,0.0,0.0
IND,2012,Table Tennis,0.0,0.0
IND,2012,Tennis,0.0646685,0.000147149072933888
IND,2012,Weightlifting,0.0,0.0
IND,2012,Wrestling,1.6996953,0.0038675489251349046
IND,2016,Archery,0.0,0.0
IND,2016,Athletics,0.0,0.0
IND,2016,Badminton,0.8998477,0.0020475464072414137
IND,2016,Boxing,0.0,0.0
IND,2016,Golf,0.0,0.0
IND,2016,Gymnastics,0.0,0.0
IND,2016,Hockey,0.0,0.0
IND,2016,Judo,0.0,0.0
IND,2016,Rowing,0.0,0.0
IND,2016,Shooting,0.5515918799999999,0.0012551123619669604
IND,2016,Swimming,0.0,0.0
IND,2016,Table Tennis,0.0,0.0
IND,2016,Tennis,0.038781397,8.82446108326475e-05
IND,2016,Weightlifting,0.0,0.0
IND,2016,Wrestling,1.0996954,0.002502287181853006
IND,2020,Archery,0.0,0.0
IND,2020,Artistic Gymnastics,0.0,0.0
IND,2020,Athletics,0.7,0.001592805632629821
IND,2020,Badminton,0.5,0.0011377183090213008
IND,2020,Boxing,0.5,0.0011377183090213008
IND,2020,Equestrian,0.0,0.0
IND,2020,Fencing,0.0,0.0
IND,2020,Golf,0.0,0.0
IND,2020,Hockey,9.0,0.020478929562383414
IND,2020,Judo,0.0,0.0
IND,2020,Rowing,0.0,0.0
IND,2020,Sailing,0.0,0.0
IND,2020,Shooting,0.0,0.0
IND,2020,Swimming,0.0,0.0
IND,2020,Table Tennis,0.0,0.0
IND,2020,Tennis,0.0,0.0
IND,2020,Weightlifting,0.6,0.0013652619708255608
IND,2020,Wrestling,1.1,0.002502980279846862
IND,2024,Archery,0.0,0.0
IND,2024,Athletics,0.9654044,0.002196716522979447
IND,2024,Badminton,0.2998477,0.0006822844364158526
IND,2024,Boxing,0.2998477,0.0006822844364158526
IND,2024,Equestrian,0.0,0.0
IND,2024,Golf,0.0,0.0
IND,2024,Hockey,10.69862894,0.024344052052926304
IND,2024,Judo,0.0,0.0
IND,2024,Rowing,0.0,0.0
IND,2024,Sailing,0.0,0.0
IND,2024,Shooting,2.5,0.005688591545106504
IND,2024,Swimming,0.0,0.0
IND,2024,Table Tennis,0.0,0.0
IND,2024,Tennis,0.0,0.0
IND,2024,Weightlifting,0.0,0.0
IND,2024,Wrestling,0.5,0.0011377183090213008
IOA,1992,Athletics,0.0,0.0
IOA,1992,Canoeing,0.0,0.0
IOA,1992,Cycling,0.0,0.0
IOA,1992,Fencing,0.0,0.0
IOA,1992,Judo,0.0,0.0
IOA,1992,Rhythmic Gymnastics,0.0,0.0
IOA,1992,Rowing,0.0,0.0
IOA,1992,Shooting,5.49832435,0.012511088563865284
IOA,1992,Swimming,0.0,0.0
IOA,1992,Synchronized Swimming,0.0,0.0
IOA,1992,Table Tennis,0.9595126,0.0021833101055132634
IOA,1992,Tennis,0.0,0.0
IOA,1992,Wrestling,0.0,0.0
IOA,2000,Athletics,0.0,0.0
IOA,2000,Boxing,0.0,0.0
IOA,2000,Weightlifting,0.0,0.0
IOA,2012,Athletics,0.0,0.0
IOA,2012,Judo,0.0,0.0
IOA,2012,Sailing,0.0,0.0
IOA,2016,Fencing,0.0,0.0
IOA,2016,Shooting,1.5645162,0.003559957451000862
IOA,2016,Swimming,0.0,0.0
IRI,1900,Fencing,0.0,0.0
IRI,1948,Basketball,0.0,0.0
IRI,1948,Boxing,0.0,0.0
IRI,1948,Shooting,0.0,0.0
IRI,1948,Weightlifting,0.5,0.0011377183090213008
IRI,1948,Wrestling,0.0,0.0
IRI,1952,Athletics,0.0,0.0
IRI,1952,Boxing,0.0,0.0
IRI,1952,Weightlifting,1.1,0.002502980279846862
IRI,1952,Wrestling,2.7,0.006143678868715025
IRI,1956,Athletics,0.0,0.0
IRI,1956,Weightlifting,0.8282049,0.001884527756702311
IRI,1956,Wrestling,4.0392689,0.009191100365180659
IRI,1960,Athletics,0.0,0.0
IRI,1960,Boxing,0.0,0.0
IRI,1960,Shooting,0.0,0.0
IRI,1960,Weightlifting,0.5,0.0011377183090213008
IRI,1960,Wrestling,4.4303428,0.01008096423760139
IRI,1964,Athletics,0.0,0.0
IRI,1964,Boxing,0.0,0.0
IRI,1964,Cycling,0.0,0.0
IRI,1964,Diving,0.0,0.0
IRI,1964,Fencing,0.0,0.0
IRI,1964,Football,0.0,0.0
IRI,1964,Gymnastics,0.0,0.0
IRI,1964,Shooting,0.0,0.0
IRI,1964,Swimming,0.0,0.0
IRI,1964,Weightlifting,0.0,0.0
IRI,1964,Wrestling,3.0816235,0.007012038954920605
IRI,1968,Athletics,0.0,0.0
IRI,1968,Weightlifting,1.2999999999999998,0.0029580676034553816
IRI,1968,Wrestling,1.7,0.0038682422506724225
IRI,1972,Athletics,0.0,0.0
IRI,1972,Boxing,0.0,0.0
IRI,1972,Cycling,0.0,0.0
IRI,1972,Fencing,0.0,0.0
IRI,1972,Football,0.0,0.0
IRI,1972,Weightlifting,0.9829057,0.0022365396218627957
IRI,1972,Wrestling,2.5392689,0.005777945438116757
IRI,1976,Athletics,0.0,0.0
IRI,1976,Boxing,0.0,0.0
IRI,1976,Cycling,0.0,0.0
IRI,1976,Fencing,0.0,0.0
IRI,1976,Football,0.0,0.0
IRI,1976,Shooting,0.0,0.0
IRI,1976,Water Polo,0.0,0.0
IRI,1976,Weightlifting,1.0376575,0.0023611238724865406
IRI,1976,Wrestling,0.6,0.0013652619708255608
IRI,1988,Athletics,0.0,0.0
IRI,1988,Cycling,0.0,0.0
IRI,1988,Wrestling,0.6,0.0013652619708255608
IRI,1992,Athletics,0.0,0.0
IRI,1992,Boxing,0.0,0.0
IRI,1992,Cycling,0.0,0.0
IRI,1992,Table Tennis,0.0,0.0
IRI,1992,Weightlifting,0.0,0.0
IRI,1992,Wrestling,2.3196344,0.005278181054231279
IRI,1996,Athletics,0.0,0.0
IRI,1996,Boxing,0.0,0.0
IRI,1996,Judo,0.0,0.0
IRI,1996,Shooting,0.0,0.0
IRI,1996,Swimming,0.0,0.0
IRI,1996,Wrestling,2.9993907,0.006824923430596432
IRI,2000,Athletics,0.0,0.0
IRI,2000,Boxing,0.0,0.0
IRI,2000,Canoeing,0.0,0.0
IRI,2000,Cycling,0.0,0.0
IRI,2000,Equestrianism,0.0,0.0
IRI,2000,Judo,0.0,0.0
IRI,2000,Shooting,0.0,0.0
IRI,2000,Swimming,0.0,0.0
IRI,2000,Table Tennis,0.0,0.0
IRI,2000,Taekwondo,0.5,0.0011377183090213008
IRI,2000,Weightlifting,1.4,0.003185611265259642
IRI,2000,Wrestling,2.3789643,0.005413182481236085
IRI,2004,Athletics,0.0,0.0
IRI,2004,Boxing,0.0,0.0
IRI,2004,Cycling,0.0,0.0
IRI,2004,Judo,0.0,0.0
IRI,2004,Shooting,0.0,0.0
IRI,2004,Swimming,0.0,0.0
IRI,2004,Table Tennis,0.0,0.0
IRI,2004,Taekwondo,1.49984765,0.0034128082642951433
IRI,2004,Weightlifting,1.0829058,0.002464083511210718
IRI,2004,Wrestling,2.5395735,0.0057786385361106125
IRI,2008,Archery,0.0,0.0
IRI,2008,Athletics,0.0,0.0
IRI,2008,Badminton,0.0,0.0
IRI,2008,Basketball,0.0,0.0
IRI,2008,Boxing,0.0,0.0
IRI,2008,Cycling,0.0,0.0
IRI,2008,Judo,0.0,0.0
IRI,2008,Rowing,0.0,0.0
IRI,2008,Table Tennis,0.0,0.0
IRI,2008,Taekwondo,1.299604,0.002957166530554637
IRI,2008,Weightlifting,0.0,0.0
IRI,2008,Wrestling,0.5,0.0011377183090213008
IRI,2012,Archery,0.0,0.0
IRI,2012,Athletics,0.6,0.0013652619708255608
IRI,2012,Boxing,0.0,0.0
IRI,2012,Canoeing,0.0,0.0
IRI,2012,Cycling,0.0,0.0
IRI,2012,Fencing,0.0,0.0
IRI,2012,Rowing,0.0,0.0
IRI,2012,Shooting,0.0,0.0
IRI,2012,Swimming,0.0,0.0
IRI,2012,Table Tennis,0.0,0.0
IRI,2012,Taekwondo,0.77981726,0.001774424748785648
IRI,2012,Weightlifting,2.4,0.005461047883302243
IRI,2012,Wrestling,3.7,0.008419115486757627
IRI,2016,Archery,0.0,0.0
IRI,2016,Athletics,0.31320375,0.0007126752816582605
IRI,2016,Boxing,0.0,0.0
IRI,2016,Canoeing,0.0,0.0
IRI,2016,Cycling,0.0,0.0
IRI,2016,Fencing,0.0,0.0
IRI,2016,Judo,0.0,0.0
IRI,2016,Rowing,0.0,0.0
IRI,2016,Shooting,0.0,0.0
IRI,2016,Swimming,0.0,0.0
IRI,2016,Table Tennis,0.0,0.0
IRI,2016,Taekwondo,0.5,0.0011377183090213008
IRI,2016,Volleyball,0.0,0.0
IRI,2016,Weightlifting,2.05640979,0.004679230137867296
IRI,2016,Wrestling,5.9184158,0.013466980032121897
IRI,2020,Archery,0.0,0.0
IRI,2020,Athletics,0.0,0.0
IRI,2020,Badminton,0.0,0.0
IRI,2020,Basketball,0.0,0.0
IRI,2020,Boxing,0.0,0.0
IRI,2020,Canoe Sprint,0.0,0.0
IRI,2020,Cycling Road,0.0,0.0
IRI,2020,Fencing,0.0,0.0
IRI,2020,Karate,0.7,0.001592805632629821
IRI,2020,Rowing,0.0,0.0
IRI,2020,Shooting,1.4,0.003185611265259642
IRI,2020,Swimming,0.0,0.0
IRI,2020,Table Tennis,0.0,0.0
IRI,2020,Taekwondo,0.0,0.0
IRI,2020,Volleyball,0.0,0.0
IRI,2020,Weightlifting,0.6,0.0013652619708255608
IRI,2020,Wrestling,3.1395735,0.0071439005069361735
IRI,2024,Archery,0.0,0.0
IRI,2024,Artistic Gymnastics,0.0,0.0
IRI,2024,Athletics,0.0,0.0
IRI,2024,Canoe Sprint,0.0,0.0
IRI,2024,Cycling Road,0.0,0.0
IRI,2024,Fencing,0.0,0.0
IRI,2024,Rowing,0.0,0.0
IRI,2024,Shooting,0.0,0.0
IRI,2024,Sport Climbing,0.0,0.0
IRI,2024,Swimming,0.0,0.0
IRI,2024,Table Tennis,0.0,0.0
IRI,2024,Taekwondo,2.4,0.005461047883302243
IRI,2024,Weightlifting,0.3282049,0.0007468094476810103
IRI,2024,Wrestling,7.2225134,0.016434371464663373
IRL,1924,Art Competitions,1.7,0.0038682422506724225
IRL,1924,Athletics,0.0,0.0
IRL,1924,Boxing,0.0,0.0
IRL,1924,Football,0.0,0.0
IRL,1924,Tennis,0.0,0.0
IRL,1924,Water Polo,0.41978675,0.000955198142719095
IRL,1928,Art Competitions,0.0,0.0
IRL,1928,Athletics,0.7,0.001592805632629821
IRL,1928,Boxing,0.0,0.0
IRL,1928,Cycling,0.0,0.0
IRL,1928,Swimming,0.0,0.0
IRL,1928,Water Polo,0.0,0.0
IRL,1932,Art Competitions,0.21578072,0.0004909953517555976
IRL,1932,Athletics,2.4654044,0.00560987145004335
IRL,1932,Boxing,0.0,0.0
IRL,1948,Art Competitions,1.0,0.0022754366180426015
IRL,1948,Athletics,0.0,0.0
IRL,1948,Basketball,0.0,0.0
IRL,1948,Boxing,0.0,0.0
IRL,1948,Diving,0.0,0.0
IRL,1948,Equestrianism,0.0,0.0
IRL,1948,Fencing,0.0,0.0
IRL,1948,Football,0.0,0.0
IRL,1948,Rowing,0.0,0.0
IRL,1948,Sailing,0.0,0.0
IRL,1952,Athletics,0.0,0.0
IRL,1952,Boxing,0.6,0.0013652619708255608
IRL,1952,Equestrianism,0.0,0.0
IRL,1952,Fencing,0.0,0.0
IRL,1952,Sailing,0.0,0.0
IRL,1952,Wrestling,0.0,0.0
IRL,1956,Athletics,0.7,0.001592805632629821
IRL,1956,Boxing,2.1,0.004778416897889463
IRL,1956,Equestrianism,0.0,0.0
IRL,1956,Sailing,0.0,0.0
IRL,1956,Wrestling,0.0,0.0
IRL,1960,Athletics,0.36540437,0.0008314544838907874
IRL,1960,Boxing,0.0,0.0
IRL,1960,Cycling,0.0,0.0
IRL,1960,Equestrianism,0.0,0.0
IRL,1960,Fencing,0.0,0.0
IRL,1960,Sailing,0.0,0.0
IRL,1960,Weightlifting,0.0,0.0
IRL,1960,Wrestling,0.0,0.0
IRL,1964,Athletics,0.0,0.0
IRL,1964,Boxing,0.5,0.0011377183090213008
IRL,1964,Equestrianism,0.0,0.0
IRL,1964,Fencing,0.0,0.0
IRL,1964,Judo,0.0,0.0
IRL,1964,Sailing,0.0,0.0
IRL,1964,Wrestling,0.0,0.0
IRL,1968,Athletics,0.0,0.0
IRL,1968,Boxing,0.2998477,0.0006822844364158526
IRL,1968,Cycling,0.0,0.0
IRL,1968,Equestrianism,0.0,0.0
IRL,1968,Fencing,0.0,0.0
IRL,1968,Shooting,0.0,0.0
IRL,1968,Swimming,0.0,0.0
IRL,1972,Athletics,0.0,0.0
IRL,1972,Boxing,0.0,0.0
IRL,1972,Canoeing,0.0,0.0
IRL,1972,Cycling,0.0,0.0
IRL,1972,Equestrianism,0.0,0.0
IRL,1972,Fencing,0.0,0.0
IRL,1972,Judo,0.0,0.0
IRL,1972,Rowing,0.0,0.0
IRL,1972,Sailing,0.0,0.0
IRL,1972,Shooting,0.0,0.0
IRL,1972,Swimming,0.0,0.0
IRL,1972,Weightlifting,0.0,0.0
IRL,1976,Archery,0.0,0.0
IRL,1976,Athletics,0.0,0.0
IRL,1976,Boxing,0.0,0.0
IRL,1976,Canoeing,0.0,0.0
IRL,1976,Cycling,0.0,0.0
IRL,1976,Equestrianism,0.0,0.0
IRL,1976,Rowing,0.0,0.0
IRL,1976,Sailing,0.0,0.0
IRL,1976,Shooting,0.0,0.0
IRL,1976,Swimming,0.0,0.0
IRL,1980,Archery,0.0,0.0
IRL,1980,Athletics,0.0,0.0
IRL,1980,Boxing,0.5,0.0011377183090213008
IRL,1980,Canoeing,0.0,0.0
IRL,1980,Cycling,0.0,0.0
IRL,1980,Judo,0.0,0.0
IRL,1980,Modern Pentathlon,0.0,0.0
IRL,1980,Rowing,0.0,0.0
IRL,1980,Sailing,1.2,0.0027305239416511216
IRL,1980,Shooting,0.0,0.0
IRL,1980,Swimming,0.0,0.0
IRL,1984,Archery,0.0,0.0
IRL,1984,Athletics,1.2,0.0027305239416511216
IRL,1984,Boxing,0.0,0.0
IRL,1984,Canoeing,0.0,0.0
IRL,1984,Cycling,0.0,0.0
IRL,1984,Equestrianism,0.0,0.0
