NOC,Year,Sport,Total,Gold,Silver,Bronze
ITA,1996,Rhythmic Gymnastics,0,0,0,0
ITA,1996,Rowing,2,2,0,0
ITA,1996,Sailing,1,0,0,1
ITA,1996,Shooting,5,2,1,2
ITA,1996,Swimming,1,0,0,1
ITA,1996,Synchronized Swimming,0,0,0,0
ITA,1996,Table Tennis,0,0,0,0
ITA,1996,Tennis,0,0,0,0
ITA,1996,Volleyball,12,0,12,0
ITA,1996,Water Polo,13,0,0,13
ITA,1996,Weightlifting,0,0,0,0
ITA,1996,Wrestling,0,0,0,0
ITA,2000,Archery,1,0,1,0
ITA,2000,Athletics,2,0,2,0
ITA,2000,Baseball,0,0,0,0
ITA,2000,Basketball,0,0,0,0
ITA,2000,Beach Volleyball,0,0,0,0
ITA,2000,Boxing,1,0,0,1
ITA,2000,Canoeing,3,2,0,1
ITA,2000,Cycling,4,2,0,2
ITA,2000,Diving,0,0,0,0
ITA,2000,Equestrianism,0,0,0,0
ITA,2000,Fencing,5,3,0,2
ITA,2000,Football,0,0,0,0
ITA,2000,Gymnastics,0,0,0,0
ITA,2000,Judo,4,1,0,3
ITA,2000,Modern Pentathlon,0,0,0,0
ITA,2000,Rhythmic Gymnastics,0,0,0,0
ITA,2000,Rowing,12,4,6,2
ITA,2000,Sailing,2,1,1,0
ITA,2000,Shooting,2,0,1,1
ITA,2000,Softball,0,0,0,0
ITA,2000,Swimming,6,3,1,2
ITA,2000,Synchronized Swimming,0,0,0,0
ITA,2000,Taekwondo,0,0,0,0
ITA,2000,Tennis,0,0,0,0
ITA,2000,Triathlon,0,0,0,0
ITA,2000,Volleyball,12,0,0,12
ITA,2000,Water Polo,0,0,0,0
ITA,2000,Weightlifting,0,0,0,0
ITA,2000,Wrestling,0,0,0,0
ITA,2004,Archery,1,1,0,0
ITA,2004,Athletics,3,2,0,1
ITA,2004,Baseball,0,0,0,0
ITA,2004,Basketball,12,0,12,0
ITA,2004,Beach Volleyball,0,0,0,0
ITA,2004,Boxing,1,0,0,1
ITA,2004,Canoeing,2,0,2,0
ITA,2004,Cycling,1,1,0,0
ITA,2004,Diving,0,0,0,0
ITA,2004,Equestrianism,0,0,0,0
ITA,2004,Fencing,7,3,3,1
ITA,2004,Football,17,0,0,17
ITA,2004,Gymnastics,2,1,0,1
ITA,2004,Judo,1,0,0,1
ITA,2004,Modern Pentathlon,0,0,0,0
ITA,2004,Rhythmic Gymnastics,1,0,1,0
ITA,2004,Rowing,10,0,0,10
ITA,2004,Sailing,1,0,0,1
ITA,2004,Shooting,3,1,2,0
ITA,2004,Softball,0,0,0,0
ITA,2004,Swimming,2,0,1,1
ITA,2004,Synchronized Swimming,0,0,0,0
ITA,2004,Table Tennis,0,0,0,0
ITA,2004,Taekwondo,0,0,0,0
ITA,2004,Tennis,0,0,0,0
ITA,2004,Trampolining,0,0,0,0
ITA,2004,Triathlon,0,0,0,0
ITA,2004,Volleyball,12,0,12,0
ITA,2004,Water Polo,13,13,0,0
ITA,2004,Wrestling,0,0,0,0
ITA,2008,Archery,1,0,1,0
ITA,2008,Athletics,2,1,0,1
ITA,2008,Badminton,0,0,0,0
ITA,2008,Beach Volleyball,0,0,0,0
ITA,2008,Boxing,3,1,1,1
ITA,2008,Canoeing,2,0,1,1
ITA,2008,Cycling,1,0,0,1
ITA,2008,Diving,0,0,0,0
ITA,2008,Equestrianism,0,0,0,0
ITA,2008,Fencing,7,2,0,5
ITA,2008,Football,0,0,0,0
ITA,2008,Gymnastics,0,0,0,0
ITA,2008,Judo,1,1,0,0
ITA,2008,Modern Pentathlon,0,0,0,0
ITA,2008,Rhythmic Gymnastics,0,0,0,0
ITA,2008,Rowing,4,0,4,0
ITA,2008,Sailing,2,0,1,1
ITA,2008,Shooting,3,1,2,0
ITA,2008,Swimming,2,1,1,0
ITA,2008,Synchronized Swimming,0,0,0,0
ITA,2008,Table Tennis,0,0,0,0
ITA,2008,Taekwondo,1,0,1,0
ITA,2008,Tennis,0,0,0,0
ITA,2008,Trampolining,0,0,0,0
ITA,2008,Triathlon,0,0,0,0
ITA,2008,Volleyball,0,0,0,0
ITA,2008,Water Polo,0,0,0,0
ITA,2008,Weightlifting,0,0,0,0
ITA,2008,Wrestling,1,1,0,0
ITA,2012,Archery,1,1,0,0
ITA,2012,Athletics,1,0,0,1
ITA,2012,Badminton,0,0,0,0
ITA,2012,Beach Volleyball,0,0,0,0
ITA,2012,Boxing,3,0,2,1
ITA,2012,Canoeing,1,1,0,0
ITA,2012,Cycling,1,0,0,1
ITA,2012,Diving,0,0,0,0
ITA,2012,Equestrianism,0,0,0,0
ITA,2012,Fencing,7,3,2,2
ITA,2012,Gymnastics,1,0,0,1
ITA,2012,Judo,1,0,0,1
ITA,2012,Modern Pentathlon,0,0,0,0
ITA,2012,Rhythmic Gymnastics,1,0,0,1
ITA,2012,Rowing,2,0,2,0
ITA,2012,Sailing,0,0,0,0
ITA,2012,Shooting,5,2,3,0
ITA,2012,Swimming,1,0,0,1
ITA,2012,Synchronized Swimming,0,0,0,0
ITA,2012,Table Tennis,0,0,0,0
ITA,2012,Taekwondo,2,1,0,1
ITA,2012,Tennis,0,0,0,0
ITA,2012,Trampolining,0,0,0,0
ITA,2012,Triathlon,0,0,0,0
ITA,2012,Volleyball,12,0,0,12
ITA,2012,Water Polo,13,0,13,0
ITA,2012,Weightlifting,0,0,0,0
ITA,2012,Wrestling,0,0,0,0
ITA,2016,Archery,0,0,0,0
ITA,2016,Athletics,0,0,0,0
ITA,2016,Badminton,0,0,0,0
ITA,2016,Beach Volleyball,2,0,2,0
ITA,2016,Boxing,0,0,0,0
ITA,2016,Canoeing,0,0,0,0
ITA,2016,Cycling,2,1,0,1
ITA,2016,Diving,3,0,2,1
ITA,2016,Equestrianism,0,0,0,0
ITA,2016,Fencing,4,1,3,0
ITA,2016,Golf,0,0,0,0
ITA,2016,Gymnastics,0,0,0,0
ITA,2016,Judo,2,1,1,0
ITA,2016,Modern Pentathlon,0,0,0,0
ITA,2016,Rhythmic Gymnastics,0,0,0,0
ITA,2016,Rowing,5,0,0,5
ITA,2016,Sailing,0,0,0,0
ITA,2016,Shooting,7,4,3,0
ITA,2016,Swimming,4,1,1,2
ITA,2016,Synchronized Swimming,0,0,0,0
ITA,2016,Tennis,0,0,0,0
ITA,2016,Triathlon,0,0,0,0
ITA,2016,Volleyball,12,0,12,0
ITA,2016,Water Polo,26,0,13,13
ITA,2016,Weightlifting,0,0,0,0
ITA,2016,Wrestling,1,0,0,1
ITA,2020,3x3 Basketball,0,0,0,0
ITA,2020,Archery,2,0,1,1
ITA,2020,Artistic Gymnastics,1,0,1,0
ITA,2020,Artistic Swimming,0,0,0,0
ITA,2020,Athletics,5,5,0,0
ITA,2020,Baseball/Softball,0,0,0,0
ITA,2020,Basketball,0,0,0,0
ITA,2020,Beach Volleyball,0,0,0,0
ITA,2020,Boxing,1,0,0,1
ITA,2020,Canoe Slalom,0,0,0,0
ITA,2020,Canoe Sprint,1,0,1,0
ITA,2020,Cycling BMX Racing,0,0,0,0
ITA,2020,Cycling Mountain Bike,0,0,0,0
ITA,2020,Cycling Road,1,0,0,1
ITA,2020,Cycling Track,2,1,0,1
ITA,2020,Diving,0,0,0,0
ITA,2020,Equestrian,0,0,0,0
ITA,2020,Fencing,5,0,3,2
ITA,2020,Golf,0,0,0,0
ITA,2020,Judo,2,0,0,2
ITA,2020,Karate,2,1,0,1
ITA,2020,Marathon Swimming,1,0,0,1
ITA,2020,Modern Pentathlon,0,0,0,0
ITA,2020,Rhythmic Gymnastics,1,0,0,1
ITA,2020,Rowing,3,1,0,2
ITA,2020,Sailing,1,1,0,0
ITA,2020,Shooting,1,0,1,0
ITA,2020,Skateboarding,0,0,0,0
ITA,2020,Sport Climbing,0,0,0,0
ITA,2020,Surfing,0,0,0,0
ITA,2020,Swimming,6,0,2,4
ITA,2020,Table Tennis,0,0,0,0
ITA,2020,Taekwondo,1,1,0,0
ITA,2020,Tennis,0,0,0,0
ITA,2020,Triathlon,0,0,0,0
ITA,2020,Volleyball,0,0,0,0
ITA,2020,Water Polo,0,0,0,0
ITA,2020,Weightlifting,3,0,1,2
ITA,2020,Wrestling,1,0,0,1
ITA,2024,Archery,0,0,0,0
ITA,2024,Artistic Gymnastics,3,1,1,1
ITA,2024,Artistic Swimming,0,0,0,0
ITA,2024,Athletics,3,0,1,2
ITA,2024,Badminton,0,0,0,0
ITA,2024,Beach Volleyball,0,0,0,0
ITA,2024,Boxing,0,0,0,0
ITA,2024,Breaking,0,0,0,0
ITA,2024,Canoe Slalom,1,1,0,0
ITA,2024,Canoe Sprint,2,0,2,0
ITA,2024,Cycling BMX Racing,0,0,0,0
ITA,2024,Cycling Mountain Bike,0,0,0,0
ITA,2024,Cycling Road,0,0,0,0
ITA,2024,"Cycling Road, Cycling Track",0,0,0,0
ITA,2024,Cycling Track,4,2,1,1
ITA,2024,Diving,0,0,0,0
ITA,2024,Equestrian,0,0,0,0
ITA,2024,Fencing,5,1,3,1
ITA,2024,Golf,0,0,0,0
ITA,2024,Judo,1,1,0,0
ITA,2024,Marathon Swimming,0,0,0,0
ITA,2024,"Marathon Swimming, Swimming",0,0,0,0
ITA,2024,Modern Pentathlon,1,0,0,1
ITA,2024,Rhythmic Gymnastics,2,0,0,2
ITA,2024,Rowing,6,0,6,0
ITA,2024,Sailing,3,3,0,0
ITA,2024,Shooting,4,1,2,1
ITA,2024,Skateboarding,0,0,0,0
ITA,2024,Sport Climbing,0,0,0,0
ITA,2024,Surfing,0,0,0,0
ITA,2024,Swimming,3,2,0,1
ITA,2024,Table Tennis,0,0,0,0
ITA,2024,Taekwondo,1,0,0,1
ITA,2024,Tennis,1,0,0,1
ITA,2024,Triathlon,0,0,0,0
ITA,2024,Volleyball,13,13,0,0
ITA,2024,Water Polo,0,0,0,0
ITA,2024,Weightlifting,1,0,0,1
ITA,2024,Wrestling,0,0,0,0
IVB,1984,Athletics,0,0,0,0
IVB,1984,Sailing,0,0,0,0
IVB,1988,Athletics,0,0,0,0
IVB,1988,Sailing,0,0,0,0
IVB,1992,Athletics,0,0,0,0
IVB,1992,Sailing,0,0,0,0
IVB,1996,Athletics,0,0,0,0
IVB,1996,Sailing,0,0,0,0
IVB,2000,Athletics,0,0,0,0
IVB,2004,Athletics,0,0,0,0
IVB,2008,Athletics,0,0,0,0
IVB,2012,Athletics,0,0,0,0
IVB,2016,Athletics,0,0,0,0
IVB,2016,Swimming,0,0,0,0
IVB,2020,Athletics,0,0,0,0
IVB,2020,Swimming,0,0,0,0
IVB,2024,Athletics,0,0,0,0
IVB,2024,Sailing,0,0,0,0
JAM,1948,Athletics,3,1,2,0
JAM,1948,Boxing,0,0,0,0
JAM,1948,Weightlifting,0,0,0,0
JAM,1952,Athletics,5,2,3,0
JAM,1952,Cycling,0,0,0,0
JAM,1956,Athletics,0,0,0,0
JAM,1964,Athletics,0,0,0,0
JAM,1964,Boxing,0,0,0,0
JAM,1964,Sailing,0,0,0,0
JAM,1964,Shooting,0,0,0,0
JAM,1968,Athletics,1,0,1,0
JAM,1968,Boxing,0,0,0,0
JAM,1968,Sailing,0,0,0,0
JAM,1968,Swimming,0,0,0,0
JAM,1968,Weightlifting,0,0,0,0
JAM,1972,Athletics,1,0,0,1
JAM,1972,Boxing,0,0,0,0
JAM,1972,Cycling,0,0,0,0
JAM,1972,Diving,0,0,0,0
JAM,1972,Sailing,0,0,0,0
JAM,1972,Swimming,0,0,0,0
JAM,1976,Athletics,2,1,1,0
JAM,1976,Boxing,0,0,0,0
JAM,1976,Cycling,0,0,0,0
JAM,1980,Athletics,2,0,0,2
JAM,1980,Cycling,1,0,0,1
JAM,1984,Athletics,3,0,1,2
JAM,1984,Boxing,0,0,0,0
JAM,1984,Cycling,0,0,0,0
JAM,1984,Swimming,0,0,0,0
JAM,1984,Weightlifting,0,0,0,0
JAM,1988,Athletics,2,0,2,0
JAM,1988,Boxing,0,0,0,0
JAM,1988,Cycling,0,0,0,0
JAM,1988,Table Tennis,0,0,0,0
JAM,1988,Weightlifting,0,0,0,0
JAM,1992,Athletics,4,0,3,1
JAM,1992,Boxing,0,0,0,0
JAM,1992,Cycling,0,0,0,0
JAM,1992,Sailing,0,0,0,0
JAM,1992,Table Tennis,0,0,0,0
JAM,1996,Athletics,6,1,3,2
JAM,1996,Boxing,0,0,0,0
JAM,1996,Sailing,0,0,0,0
JAM,1996,Swimming,0,0,0,0
JAM,1996,Table Tennis,0,0,0,0
JAM,2000,Athletics,9,0,6,3
JAM,2000,Sailing,0,0,0,0
JAM,2000,Swimming,0,0,0,0
JAM,2000,Triathlon,0,0,0,0
JAM,2004,Athletics,5,2,1,2
JAM,2004,Badminton,0,0,0,0
JAM,2004,Shooting,0,0,0,0
JAM,2004,Swimming,0,0,0,0
JAM,2008,Athletics,10,5,3,2
JAM,2008,Cycling,0,0,0,0
JAM,2008,Equestrianism,0,0,0,0
JAM,2008,Swimming,0,0,0,0
JAM,2012,Athletics,12,4,4,4
JAM,2012,Equestrianism,0,0,0,0
JAM,2012,Swimming,0,0,0,0
JAM,2012,Taekwondo,0,0,0,0
JAM,2016,Athletics,11,6,3,2
JAM,2016,Diving,0,0,0,0
JAM,2016,Gymnastics,0,0,0,0
JAM,2016,Swimming,0,0,0,0
JAM,2020,Artistic Gymnastics,0,0,0,0
JAM,2020,Athletics,9,4,1,4
JAM,2020,Boxing,0,0,0,0
JAM,2020,Diving,0,0,0,0
JAM,2020,Judo,0,0,0,0
JAM,2020,Swimming,0,0,0,0
JAM,2024,Athletics,6,1,3,2
JAM,2024,Diving,0,0,0,0
JAM,2024,Judo,0,0,0,0
JAM,2024,Swimming,0,0,0,0
JOR,1980,Shooting,0,0,0,0
JOR,1984,Athletics,0,0,0,0
JOR,1984,Fencing,0,0,0,0
JOR,1984,Shooting,0,0,0,0
JOR,1988,Archery,0,0,0,0
JOR,1988,Boxing,0,0,0,0
JOR,1988,Fencing,0,0,0,0
JOR,1988,Table Tennis,0,0,0,0
JOR,1988,Wrestling,0,0,0,0
JOR,1992,Athletics,0,0,0,0
JOR,1992,Shooting,0,0,0,0
JOR,1992,Table Tennis,0,0,0,0
JOR,1996,Athletics,0,0,0,0
JOR,1996,Shooting,0,0,0,0
JOR,1996,Swimming,0,0,0,0
JOR,2000,Athletics,0,0,0,0
JOR,2000,Equestrianism,0,0,0,0
JOR,2000,Shooting,0,0,0,0
JOR,2000,Swimming,0,0,0,0
JOR,2000,Table Tennis,0,0,0,0
JOR,2000,Taekwondo,0,0,0,0
JOR,2004,Athletics,0,0,0,0
JOR,2004,Equestrianism,0,0,0,0
JOR,2004,Swimming,0,0,0,0
JOR,2004,Table Tennis,0,0,0,0
JOR,2004,Taekwondo,0,0,0,0
JOR,2008,Athletics,0,0,0,0
JOR,2008,Equestrianism,0,0,0,0
JOR,2008,Swimming,0,0,0,0
JOR,2008,Table Tennis,0,0,0,0
JOR,2008,Taekwondo,0,0,0,0
JOR,2012,Athletics,0,0,0,0
JOR,2012,Boxing,0,0,0,0
JOR,2012,Equestrianism,0,0,0,0
JOR,2012,Swimming,0,0,0,0
JOR,2012,Taekwondo,0,0,0,0
JOR,2016,Athletics,0,0,0,0
JOR,2016,Boxing,0,0,0,0
JOR,2016,Judo,0,0,0,0
JOR,2016,Swimming,0,0,0,0
JOR,2016,Taekwondo,1,1,0,0
JOR,2016,Triathlon,0,0,0,0
JOR,2020,Athletics,0,0,0,0
JOR,2020,Boxing,0,0,0,0
JOR,2020,Equestrian,0,0,0,0
JOR,2020,Judo,0,0,0,0
JOR,2020,Karate,1,0,0,1
JOR,2020,Shooting,0,0,0,0
JOR,2020,Swimming,0,0,0,0
JOR,2020,Taekwondo,1,0,1,0
JOR,2024,Artistic Gymnastics,0,0,0,0
JOR,2024,Athletics,0,0,0,0
JOR,2024,Boxing,0,0,0,0
JOR,2024,Swimming,0,0,0,0
JOR,2024,Table Tennis,0,0,0,0
JOR,2024,Taekwondo,1,0,1,0
JPN,1912,Athletics,0,0,0,0
JPN,1920,Athletics,0,0,0,0
JPN,1920,Diving,0,0,0,0
JPN,1920,Swimming,0,0,0,0
JPN,1920,Tennis,2,0,2,0
JPN,1924,Athletics,0,0,0,0
JPN,1924,Swimming,0,0,0,0
JPN,1924,Tennis,0,0,0,0
JPN,1924,Wrestling,1,0,0,1
JPN,1928,Athletics,2,1,1,0
JPN,1928,Boxing,0,0,0,0
JPN,1928,Diving,0,0,0,0
JPN,1928,Equestrianism,0,0,0,0
JPN,1928,Rowing,0,0,0,0
JPN,1928,Swimming,3,1,1,1
JPN,1928,Wrestling,0,0,0,0
JPN,1932,Art Competitions,0,0,0,0
JPN,1932,Athletics,4,1,1,2
JPN,1932,Boxing,0,0,0,0
JPN,1932,Diving,0,0,0,0
JPN,1932,Equestrianism,1,1,0,0
JPN,1932,Gymnastics,0,0,0,0
JPN,1932,Hockey,11,0,11,0
JPN,1932,Rowing,0,0,0,0
JPN,1932,Swimming,12,5,5,2
JPN,1932,Water Polo,0,0,0,0
JPN,1932,Wrestling,0,0,0,0
JPN,1936,Art Competitions,2,0,0,2
JPN,1936,Athletics,7,2,2,3
JPN,1936,Basketball,0,0,0,0
JPN,1936,Boxing,0,0,0,0
JPN,1936,Diving,0,0,0,0
JPN,1936,Equestrianism,0,0,0,0
JPN,1936,Football,0,0,0,0
JPN,1936,Gymnastics,0,0,0,0
JPN,1936,Hockey,0,0,0,0
JPN,1936,Rowing,0,0,0,0
JPN,1936,Sailing,0,0,0,0
JPN,1936,Swimming,11,4,2,5
JPN,1936,Water Polo,0,0,0,0
JPN,1936,Wrestling,0,0,0,0
JPN,1952,Athletics,0,0,0,0
JPN,1952,Boxing,0,0,0,0
JPN,1952,Cycling,0,0,0,0
JPN,1952,Diving,0,0,0,0
JPN,1952,Equestrianism,0,0,0,0
JPN,1952,Fencing,0,0,0,0
JPN,1952,Gymnastics,4,0,2,2
JPN,1952,Rowing,0,0,0,0
JPN,1952,Sailing,0,0,0,0
JPN,1952,Shooting,0,0,0,0
JPN,1952,Swimming,3,0,3,0
JPN,1952,Weightlifting,0,0,0,0
JPN,1952,Wrestling,2,1,1,0
JPN,1956,Athletics,0,0,0,0
JPN,1956,Basketball,0,0,0,0
JPN,1956,Boxing,0,0,0,0
JPN,1956,Cycling,0,0,0,0
JPN,1956,Diving,0,0,0,0
JPN,1956,Equestrianism,0,0,0,0
JPN,1956,Fencing,0,0,0,0
JPN,1956,Football,0,0,0,0
JPN,1956,Gymnastics,11,1,5,5
JPN,1956,Rowing,0,0,0,0
JPN,1956,Shooting,0,0,0,0
JPN,1956,Swimming,5,1,4,0
JPN,1956,Weightlifting,0,0,0,0
JPN,1956,Wrestling,3,2,1,0
JPN,1960,Athletics,0,0,0,0
JPN,1960,Basketball,0,0,0,0
JPN,1960,Boxing,1,0,0,1
JPN,1960,Cycling,0,0,0,0
JPN,1960,Diving,0,0,0,0
JPN,1960,Equestrianism,0,0,0,0
JPN,1960,Fencing,0,0,0,0
JPN,1960,Gymnastics,9,4,2,3
JPN,1960,Hockey,0,0,0,0
JPN,1960,Modern Pentathlon,0,0,0,0
JPN,1960,Rowing,0,0,0,0
JPN,1960,Sailing,0,0,0,0
JPN,1960,Shooting,1,0,0,1
JPN,1960,Swimming,5,0,3,2
JPN,1960,Water Polo,0,0,0,0
JPN,1960,Weightlifting,1,0,1,0
JPN,1960,Wrestling,1,0,1,0
JPN,1964,Athletics,1,0,0,1
JPN,1964,Basketball,0,0,0,0
JPN,1964,Boxing,1,1,0,0
JPN,1964,Canoeing,0,0,0,0
JPN,1964,Cycling,0,0,0,0
JPN,1964,Diving,0,0,0,0
JPN,1964,Equestrianism,0,0,0,0
JPN,1964,Fencing,0,0,0,0
JPN,1964,Football,0,0,0,0
JPN,1964,Gymnastics,10,5,4,1
JPN,1964,Hockey,0,0,0,0
JPN,1964,Judo,4,3,1,0
JPN,1964,Modern Pentathlon,0,0,0,0
JPN,1964,Rowing,0,0,0,0
JPN,1964,Sailing,0,0,0,0
JPN,1964,Shooting,1,0,0,1
JPN,1964,Swimming,1,0,0,1
JPN,1964,Volleyball,21,12,0,9
JPN,1964,Water Polo,0,0,0,0
JPN,1964,Weightlifting,3,1,0,2
JPN,1964,Wrestling,6,5,0,1
JPN,1968,Athletics,1,0,1,0
JPN,1968,Boxing,1,0,0,1
JPN,1968,Canoeing,0,0,0,0
JPN,1968,Cycling,0,0,0,0
JPN,1968,Diving,0,0,0,0
JPN,1968,Equestrianism,0,0,0,0
JPN,1968,Fencing,0,0,0,0
JPN,1968,Football,16,0,0,16
JPN,1968,Gymnastics,12,6,2,4
JPN,1968,Hockey,0,0,0,0
JPN,1968,Modern Pentathlon,0,0,0,0
JPN,1968,Rowing,0,0,0,0
JPN,1968,Shooting,0,0,0,0
JPN,1968,Swimming,0,0,0,0
JPN,1968,Volleyball,20,0,20,0
JPN,1968,Water Polo,0,0,0,0
JPN,1968,Weightlifting,3,1,1,1
JPN,1968,Wrestling,5,4,1,0
JPN,1972,Archery,0,0,0,0
JPN,1972,Athletics,0,0,0,0
JPN,1972,Basketball,0,0,0,0
JPN,1972,Boxing,0,0,0,0
JPN,1972,Canoeing,0,0,0,0
JPN,1972,Cycling,0,0,0,0
JPN,1972,Diving,0,0,0,0
JPN,1972,Equestrianism,0,0,0,0
JPN,1972,Fencing,0,0,0,0
JPN,1972,Gymnastics,16,5,5,6
JPN,1972,Handball,0,0,0,0
JPN,1972,Judo,4,3,0,1
JPN,1972,Modern Pentathlon,0,0,0,0
JPN,1972,Rowing,0,0,0,0
JPN,1972,Sailing,0,0,0,0
JPN,1972,Shooting,0,0,0,0
JPN,1972,Swimming,3,2,0,1
JPN,1972,Volleyball,24,12,12,0
JPN,1972,Water Polo,0,0,0,0
JPN,1972,Weightlifting,0,0,0,0
JPN,1972,Wrestling,4,2,2,0
JPN,1976,Archery,1,0,1,0
JPN,1976,Athletics,0,0,0,0
JPN,1976,Basketball,0,0,0,0
JPN,1976,Boxing,0,0,0,0
JPN,1976,Canoeing,0,0,0,0
JPN,1976,Cycling,0,0,0,0
JPN,1976,Diving,0,0,0,0
JPN,1976,Equestrianism,0,0,0,0
JPN,1976,Fencing,0,0,0,0
JPN,1976,Gymnastics,10,3,4,3
JPN,1976,Handball,0,0,0,0
JPN,1976,Judo,5,3,1,1
JPN,1976,Modern Pentathlon,0,0,0,0
JPN,1976,Rowing,0,0,0,0
JPN,1976,Sailing,0,0,0,0
JPN,1976,Shooting,0,0,0,0
JPN,1976,Swimming,0,0,0,0
JPN,1976,Volleyball,12,12,0,0
JPN,1976,Weightlifting,2,0,0,2
JPN,1976,Wrestling,6,2,0,4
JPN,1984,Archery,1,0,0,1
JPN,1984,Athletics,0,0,0,0
JPN,1984,Boxing,0,0,0,0
JPN,1984,Canoeing,0,0,0,0
JPN,1984,Cycling,1,0,0,1
JPN,1984,Diving,0,0,0,0
JPN,1984,Equestrianism,0,0,0,0
JPN,1984,Fencing,0,0,0,0
JPN,1984,Gymnastics,9,3,3,3
JPN,1984,Handball,0,0,0,0
JPN,1984,Judo,5,4,0,1
JPN,1984,Modern Pentathlon,0,0,0,0
JPN,1984,Rhythmic Gymnastics,0,0,0,0
JPN,1984,Rowing,0,0,0,0
JPN,1984,Sailing,0,0,0,0
JPN,1984,Shooting,1,1,0,0
JPN,1984,Swimming,0,0,0,0
JPN,1984,Synchronized Swimming,3,0,0,3
JPN,1984,Volleyball,12,0,0,12
JPN,1984,Water Polo,0,0,0,0
JPN,1984,Weightlifting,3,0,0,3
JPN,1984,Wrestling,9,2,5,2
JPN,1988,Archery,0,0,0,0
JPN,1988,Athletics,0,0,0,0
JPN,1988,Boxing,0,0,0,0
JPN,1988,Canoeing,0,0,0,0
JPN,1988,Cycling,0,0,0,0
JPN,1988,Diving,0,0,0,0
JPN,1988,Equestrianism,0,0,0,0
JPN,1988,Fencing,0,0,0,0
JPN,1988,Gymnastics,2,0,0,2
JPN,1988,Handball,0,0,0,0
JPN,1988,Judo,4,1,0,3
JPN,1988,Modern Pentathlon,0,0,0,0
JPN,1988,Rhythmic Gymnastics,0,0,0,0
JPN,1988,Rowing,0,0,0,0
JPN,1988,Sailing,0,0,0,0
JPN,1988,Shooting,1,0,1,0
JPN,1988,Swimming,1,1,0,0
JPN,1988,Synchronized Swimming,3,0,0,3
JPN,1988,Table Tennis,0,0,0,0
JPN,1988,Tennis,0,0,0,0
JPN,1988,Volleyball,0,0,0,0
JPN,1988,Weightlifting,0,0,0,0
JPN,1988,Wrestling,4,2,2,0
JPN,1992,Archery,0,0,0,0
JPN,1992,Athletics,2,0,2,0
JPN,1992,Badminton,0,0,0,0
JPN,1992,Baseball,20,0,0,20
JPN,1992,Boxing,0,0,0,0
JPN,1992,Canoeing,0,0,0,0
JPN,1992,Cycling,0,0,0,0
JPN,1992,Diving,0,0,0,0
JPN,1992,Equestrianism,0,0,0,0
JPN,1992,Fencing,0,0,0,0
JPN,1992,Gymnastics,3,0,1,2
JPN,1992,Judo,10,2,4,4
JPN,1992,Modern Pentathlon,0,0,0,0
JPN,1992,Rhythmic Gymnastics,0,0,0,0
JPN,1992,Rowing,0,0,0,0
JPN,1992,Sailing,0,0,0,0
JPN,1992,Shooting,2,0,1,1
JPN,1992,Swimming,1,1,0,0
JPN,1992,Synchronized Swimming,3,0,0,3
JPN,1992,Table Tennis,0,0,0,0
JPN,1992,Tennis,0,0,0,0
JPN,1992,Volleyball,0,0,0,0
JPN,1992,Weightlifting,0,0,0,0
JPN,1992,Wrestling,1,0,0,1
JPN,1996,Archery,0,0,0,0
JPN,1996,Athletics,1,0,0,1
JPN,1996,Badminton,0,0,0,0
JPN,1996,Baseball,20,0,20,0
JPN,1996,Basketball,0,0,0,0
JPN,1996,Beach Volleyball,0,0,0,0
JPN,1996,Boxing,0,0,0,0
JPN,1996,Canoeing,0,0,0,0
JPN,1996,Cycling,1,0,0,1
JPN,1996,Diving,0,0,0,0
JPN,1996,Equestrianism,0,0,0,0
JPN,1996,Fencing,0,0,0,0
JPN,1996,Football,0,0,0,0
JPN,1996,Gymnastics,0,0,0,0
JPN,1996,Judo,8,3,4,1
JPN,1996,Rhythmic Gymnastics,0,0,0,0
JPN,1996,Rowing,0,0,0,0
JPN,1996,Sailing,2,0,2,0
JPN,1996,Shooting,0,0,0,0
JPN,1996,Softball,0,0,0,0
JPN,1996,Swimming,0,0,0,0
JPN,1996,Synchronized Swimming,1,0,0,1
JPN,1996,Table Tennis,0,0,0,0
JPN,1996,Tennis,0,0,0,0
JPN,1996,Volleyball,0,0,0,0
JPN,1996,Weightlifting,0,0,0,0
JPN,1996,Wrestling,1,0,0,1
JPN,2000,Archery,0,0,0,0
JPN,2000,Athletics,1,1,0,0
JPN,2000,Badminton,0,0,0,0
JPN,2000,Baseball,0,0,0,0
JPN,2000,Beach Volleyball,0,0,0,0
JPN,2000,Boxing,0,0,0,0
JPN,2000,Canoeing,0,0,0,0
JPN,2000,Cycling,0,0,0,0
JPN,2000,Diving,0,0,0,0
JPN,2000,Equestrianism,0,0,0,0
JPN,2000,Fencing,0,0,0,0
JPN,2000,Football,0,0,0,0
JPN,2000,Gymnastics,0,0,0,0
JPN,2000,Judo,8,4,2,2
JPN,2000,Rhythmic Gymnastics,0,0,0,0
JPN,2000,Rowing,0,0,0,0
JPN,2000,Sailing,0,0,0,0
JPN,2000,Shooting,0,0,0,0
JPN,2000,Softball,15,0,15,0
JPN,2000,Swimming,4,0,2,2
JPN,2000,Synchronized Swimming,3,0,3,0
JPN,2000,Table Tennis,0,0,0,0
JPN,2000,Taekwondo,1,0,0,1
JPN,2000,Tennis,0,0,0,0
JPN,2000,Trampolining,0,0,0,0
